"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-11","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.4","H,,S","16.1",",,W","8.9",",,W","  120",",,W","  160",",,W","5.8",",,W","7.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-12","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.7","H,,S","16.1",",,W","8.3",",,W","  160",",,W","  150",",,W","7.6",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-13","6.6",",,W",,,"41.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.8","H,,S","11.7",",,W","8.3",",,W","   40",",,W","   30",",,W","12.5",",,W","16.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-14","7.1",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.5","H,,S","21.1",",,W","8.3",",,W","  320",",,W","  320",",,W","16.1",",,W","20.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-15","9.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.1","H,,S","20.6",",,W","12.2",",,W","  310",",,W","  310",",,W","15.7",",,W","19.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-16","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.9","H,,S","25.6",",,W","14.4",",,W","  230",",,W","  310",",,W","9.4",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-17","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.3","H,,S","25.0",",,W","13.9",",,W","  190",",,W","  180",",,W","9.8",",,W","12.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-18","4.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.6","H,,S","29.4",",,W","18.3",",,W","  180",",,W","  180",",,W","9.4",",,W","10.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-19","5.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.1","H,,S","33.3",",,W","19.4",",,W","   20",",,W","   20",",,W","10.3",",,W","13.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-20","4.7",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.5","H,,S","19.4",",,W","11.7",",,W","   40",",,W","   40",",,W","10.3",",,W","13.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-21","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.2","H,,S","18.3",",,W","9.4",",,W","  130",",,W","  120",",,W","7.6",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-22","3.8",",,W",,,"16.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.1","H,,S","17.2",",,W","12.8",",,W","  140",",,W","  140",",,W","7.6",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-23","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.2","H,,S","21.1",",,W","15.0",",,W","  340",",,W","  330",",,W","6.7",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-24","4.1",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.4","H,,S","20.6",",,W","13.9",",,W","   90",",,W","  110",",,W","8.1",",,W","9.8",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-25","6.0",",,W",,,"29.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.6","H,,S","16.1",",,W","13.3",",,W","   80",",,W","   80",",,W","10.7",",,W","15.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-26","5.5",",,W",,,"4.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.9","H,,S","25.0",",,W","13.9",",,W","  300",",,W","  270",",,W","10.3",",,W","12.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-27","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.6","H,,S","22.8",",,W","15.6",",,W","  300",",,W","  190",",,W","8.9",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-28","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.1","H,,S","20.0",",,W","14.4",",,W","  120",",,W","  110",",,W","7.2",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-29","3.8",",,W",,,"7.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","15.1","H,,S","16.1",",,W","13.3",",,W","   80",",,W","   90",",,W","6.7",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-30","4.2",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.9","H,,S","15.6",",,W","12.8",",,W","  100",",,W","  120",",,W","6.7",",,W","8.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-05-31","3.0",",,W",,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.9","H,,S","22.8",",,W","14.4",",,W","  180",",,W",,,"5.4",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-01","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.9","H,,S","27.8",",,W","15.6",",,W","  260",",,W","  260",",,W","10.3",",,W","12.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-02","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.9","H,,S","25.0",",,W","13.9",",,W","  320",",,W","  320",",,W","10.7",",,W","13.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-03","5.1",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.9","H,,S","24.4",",,W","13.3",",,W","  300",",,W","  320",",,W","10.7",",,W","13.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-04","2.8",",,W",,,"2.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.4","H,,S","21.1",",,W","12.2",",,W","  150",",,W","  150",",,W","7.2",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-05","3.4",",,W",,,"10.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.2","H,,S","21.7",",,W","15.6",",,W","  110",",,W","  120",",,W","8.9",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-06","5.2",",,W",,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.6","H,,S","15.6",",,W","11.7",",,W","   20",",,W","   30",",,W","8.1",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-07","4.1",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.6","H,,S","20.0",",,W","11.1",",,W","  160",",,W","   30",",,W","6.7",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-08","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.1","H,,S","19.4",",,W","12.2",",,W","   90",",,W","   90",",,W","6.7",",,W","8.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-09","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.0","H,,S","28.9",",,W","10.6",",,W","  320",",,W","  290",",,W","9.8",",,W","13.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-10","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.1","H,,S","27.2",",,W","16.7",",,W","  180",",,W","  180",",,W","10.3",",,W","13.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-11","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.6","H,,S","30.6",",,W","18.9",",,W","  190",",,W","  190",",,W","9.4",",,W","11.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-12","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.4","H,,S","33.3",",,W","20.6",",,W","  190",",,W","  180",",,W","9.4",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-13","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.8","H,,S","34.4",",,W","22.2",",,W","  220",",,W","  220",",,W","9.4",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-14","3.2",",,W",,,"7.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.9","H,,S","27.8",",,W","17.8",",,W","   40",",,W","   30",",,W","7.6",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-15","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.7","H,,S","22.2",",,W","16.1",",,W","  140",",,W","  140",",,W","7.6",",,W","9.8",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-16","3.8",",,W",,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.7","H,,S","21.1",",,W","17.2",",,W","  100",",,W","   90",",,W","8.9",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-17","2.6",",,W",,,"8.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.2","H,,S","22.8",",,W","18.9",",,W","  150",",,W","  140",",,W","5.4",",,W","6.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-18","7.0",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.4","H,,S","26.1",",,W","20.6",",,W","  180",",,W","  180",",,W","13.4",",,W","17.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-19","7.7",",,W",,,"28.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.1","H,,S","26.1",",,W","20.0",",,W","  180",",,W","  180",",,W","14.3",",,W","18.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-20","6.1",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.8","H,,S","30.0",",,W","19.4",",,W","  230",",,W","  260",",,W","10.3",",,W","13.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-21","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.3","H,,S","30.0",",,W","20.6",",,W","  240",",,W","  240",",,W","9.4",",,W","10.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-22","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.3","H,,S","26.1",",,W","18.9",",,W","  180",",,W","  180",",,W","8.9",",,W","10.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-23","5.1",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.7","H,,S","28.3",",,W","21.7",",,W","  220",",,W","  220",",,W","9.4",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-24","5.4",",,W",,,"43.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.3","H,,S","30.6",",,W","21.1",",,W","  310",",,W","  270",",,W","11.6",",,W","13.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-25","4.3",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.7","H,,S","27.8",",,W","20.6",",,W","  330",",,W","  330",",,W","10.7",",,W","13.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-26","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.5","H,,S","25.6",",,W","17.8",",,W","  190",",,W","  190",",,W","10.3",",,W","12.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-27","4.0",",,W",,,"2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.9","H,,S","25.0",",,W","16.7",",,W","  190",",,W","  180",",,W","8.1",",,W","9.8",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-28","5.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.7","H,,S","27.8",",,W","17.2",",,W","  190",",,W","  190",",,W","10.3",",,W","12.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-29","7.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.7","H,,S","25.0",",,W","19.4",",,W","  190",",,W","  180",",,W","14.8",",,W","17.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-06-30","6.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.4","H,,S","26.7",",,W","20.0",",,W","  190",",,W","  190",",,W","13.0",",,W","16.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-01","5.5",",,W",,,"13.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.0","H,,S","25.6",",,W","19.4",",,W","  190",",,W","  180",",,W","11.2",",,W","14.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-02","4.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.2","H,,S","31.7",",,W","21.7",",,W","  180",",,W","  180",",,W","8.9",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-03","3.5",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.2","H,,S","31.7",",,W","21.7",",,W","  220",",,W","  220",",,W","8.9",",,W","10.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-04","2.9",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.1","H,,S","29.4",",,W","21.1",",,W","   20",",,W","   30",",,W","7.2",",,W","8.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-05","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.6","H,,S","28.3",",,W","20.6",",,W","  130",",,W","  130",",,W","7.6",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-06","3.7",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.6","H,,S","25.0",",,W","20.6",",,W","  110",",,W","  110",",,W","6.3",",,W","7.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-07","4.0",",,W",,,"48.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.9","H,,S","28.3",",,W","20.6",",,W","  300",",,W","  300",",,W","11.6",",,W","13.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-08","4.9",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.9","H,,S","30.6",",,W","21.1",",,W","  270",",,W","  260",",,W","10.7",",,W","12.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-09","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.0","H,,S","28.3",",,W","20.6",",,W","  190",",,W","  190",",,W","8.9",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-10","5.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.7","H,,S","28.3",",,W","18.9",",,W","  180",",,W","  180",",,W","12.5",",,W","15.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-11","4.4",",,W",,,"4.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.8","H,,S","31.1",",,W","22.8",",,W","  230",",,W","  240",",,W","10.7",",,W","15.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-12","5.9",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.5","H,,S","32.8",",,W","23.9",",,W","  240",",,W","  240",",,W","11.6",",,W","13.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-13","4.9",",,W",,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.1","H,,S","33.9",",,W","21.1",",,W","  340",",,W","  320",",,W","11.2",",,W","13.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-14","4.1",",,W",,,"5.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.9","H,,S","21.1",",,W","18.3",",,W","  100",",,W","   90",",,W","7.2",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-15","2.6",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.9","H,,S","28.9",",,W","20.0",",,W","  170",",,W","  170",",,W","5.8",",,W","6.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-16","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.9","H,,S","28.3",",,W","20.0",",,W","  190",",,W","  170",",,W","7.2",",,W","8.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-17","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.0","H,,S","28.9",",,W","21.7",",,W","  170",",,W","  160",",,W","8.1",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-18","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.7","H,,S","29.4",",,W","22.2",",,W","  190",",,W","  170",",,W","8.1",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-19","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.9","H,,S","32.8",",,W","23.9",",,W","  180",",,W","  180",",,W","9.8",",,W","11.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-20","4.2",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.7","H,,S","34.4",",,W","25.0",",,W","  190",",,W","  180",",,W","9.4",",,W","10.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-21","4.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.9","H,,S","35.0",",,W","26.1",",,W","  230",",,W","  220",",,W","9.4",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-22","3.4",",,W",,,"15.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.7","H,,S","31.1",",,W","22.8",",,W","  330",",,W","  330",",,W","6.7",",,W","7.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-23","3.5",",,W",,,"9.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.2","H,,S","27.2",",,W","21.7",",,W","  110",",,W","  110",",,W","7.2",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-24","5.1",",,W",,,"19.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.6","H,,S","23.3",",,W","17.8",",,W","   30",",,W","   20",",,W","11.6",",,W","14.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-25","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.3","H,,S","22.2",",,W","17.2",",,W","   40",",,W","   40",",,W","5.8",",,W","6.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-26","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.0","H,,S","24.4",",,W","17.2",",,W","  190",",,W","  170",",,W","6.3",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-27","4.4",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.6","H,,S","25.6",",,W","18.3",",,W","  190",",,W","  200",",,W","7.6",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-28","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.6","H,,S","28.3",",,W","21.1",",,W","  140",",,W","  140",",,W","5.8",",,W","6.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-29","7.6",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.6","H,,S","24.4",",,W","18.9",",,W","   40",",,W","   40",",,W","13.4",",,W","17.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-30","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.3","H,,S","28.3",",,W","16.7",",,W","  210",",,W","   40",",,W","7.2",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-07-31","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.8","H,,S","30.0",",,W","18.9",",,W","  180",",,W","  210",",,W","6.7",",,W","8.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-08-01","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.8","H,,S","31.1",",,W","20.6",",,W","  170",",,W","  170",",,W","7.2",",,W","8.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-08-02","3.3",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.8","H,,S","29.4",",,W","21.7",",,W","  320",",,W","  320",",,W","13.4",",,W","16.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-08-03","3.4",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.1","H,,S","28.3",",,W","20.0",",,W","  180",",,W","  180",",,W","7.2",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-08-04","5.2",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.9","H,,S","28.3",",,W","22.8",",,W","  160",",,W","  160",",,W","8.9",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-08-05","5.7",",,W",,,"6.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.7","H,,S","27.8",",,W","21.7",",,W","  270",",,W","  260",",,W","10.3",",,W","13.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-08-06","5.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.8","H,,S","26.7",",,W","18.9",",,W","  310",",,W","  310",",,W","8.9",",,W","11.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-08-07","3.2",",,W",,,"9.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.0","H,,S","22.2",",,W","18.9",",,W","  140",",,W","  130",",,W","7.2",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2017-08-08","3.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.9","H,,S","27.8",",,W","18.9",",,W","  360",",,W","  350",",,W","8.1",",,W","10.3",",,W"
